"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 15:48:11 GMT 2024","Fri Feb 23 15:48:22 GMT 2024","11752","UI Suite","UI Test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","creatingTwoProjectsWithSameNameShouldNotBeAvailable","creatingTwoProjectsWithSameNameShouldNotBeAvailable","Creating two projects with same name should not be available"
"failed","Fri Feb 23 15:48:35 GMT 2024","Fri Feb 23 15:48:35 GMT 2024","60","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Fri Feb 23 15:48:43 GMT 2024","Fri Feb 23 15:48:44 GMT 2024","44","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingTwoProjectsWithSameNameShouldNotBeAvailable","creatingTwoProjectsWithSameNameShouldNotBeAvailable","Creating two projects with same name should not be available"
"passed","Fri Feb 23 15:48:43 GMT 2024","Fri Feb 23 15:48:43 GMT 2024","35","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutIdWillUseNameAsId","creatingProjectWithoutIdWillUseNameAsId","When create project without id it's name will be used as id"
"failed","Fri Feb 23 15:48:36 GMT 2024","Fri Feb 23 15:48:36 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Fri Feb 23 15:48:44 GMT 2024","Fri Feb 23 15:48:44 GMT 2024","15","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateProject","unauthorizedUserShouldNotHaveRightsToCreateProject","Unauthorized user should not have rights to create project"
"passed","Fri Feb 23 15:48:38 GMT 2024","Fri Feb 23 15:48:38 GMT 2024","91","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Fri Feb 23 15:48:42 GMT 2024","Fri Feb 23 15:48:42 GMT 2024","71","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Fri Feb 23 15:48:41 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidLocatorShouldNotBeAvailable","creatingProjectWithInvalidLocatorShouldNotBeAvailable","Creating project with invalid locator should not be available"
"failed","Fri Feb 23 15:48:41 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","12","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Fri Feb 23 15:48:44 GMT 2024","Fri Feb 23 15:48:44 GMT 2024","75","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject","System admin should have rights to create project"
"failed","Fri Feb 23 15:48:41 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Fri Feb 23 15:48:41 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","68","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithNameAsLocatorShouldBeAvailable","creatingProjectWithNameAsLocatorShouldBeAvailable","Creating project with name as locator should be available"
"failed","Fri Feb 23 15:48:04 GMT 2024","Fri Feb 23 15:48:10 GMT 2024","6881","UI Suite","UI Test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","authorizedUserShouldBeAbleToCreateNewProject","authorizedUserShouldBeAbleToCreateNewProject","Authorized user should be able to create new project"
"failed","Fri Feb 23 15:48:35 GMT 2024","Fri Feb 23 15:48:35 GMT 2024","64","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Fri Feb 23 15:48:40 GMT 2024","Fri Feb 23 15:48:40 GMT 2024","103","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingTwoBuildConfigurationWithNonUniqueIdShouldNotBeAvailable","creatingTwoBuildConfigurationWithNonUniqueIdShouldNotBeAvailable","Creating two build configurations with non unique id should not be available"
"passed","Fri Feb 23 15:48:43 GMT 2024","Fri Feb 23 15:48:43 GMT 2024","28","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutCopyAllAssociatedSettingsShouldBeAvailable","creatingProjectWithoutCopyAllAssociatedSettingsShouldBeAvailable","Creating project without copy all associated settings should be available"
"passed","Fri Feb 23 15:48:41 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"passed","Fri Feb 23 15:48:42 GMT 2024","Fri Feb 23 15:48:42 GMT 2024","96","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Fri Feb 23 15:48:43 GMT 2024","Fri Feb 23 15:48:43 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","creatingTwoProjectsWithSameNameInDifferentParentsShouldBeAvailable","Creating two projects with same name in different parent projects should be available"
"passed","Fri Feb 23 15:48:40 GMT 2024","Fri Feb 23 15:48:41 GMT 2024","72","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithDeletedProjectsDataShouldBeAvailable","creatingProjectWithDeletedProjectsDataShouldBeAvailable","Creating project with deleted project data should be available"
"passed","Fri Feb 23 15:48:40 GMT 2024","Fri Feb 23 15:48:40 GMT 2024","57","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithArchivedProjectsDataShouldNotBeAvailable","creatingProjectWithArchivedProjectsDataShouldNotBeAvailable","Creating project with archived project data should not be available"
"passed","Fri Feb 23 15:48:38 GMT 2024","Fri Feb 23 15:48:38 GMT 2024","95","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Fri Feb 23 15:48:36 GMT 2024","Fri Feb 23 15:48:36 GMT 2024","13","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Fri Feb 23 15:48:36 GMT 2024","Fri Feb 23 15:48:36 GMT 2024","41","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
