"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 17:06:21 GMT 2024","Fri Feb 23 17:06:21 GMT 2024","221","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithStepsShouldBeAvailable","creatingBuildConfigurationWithStepsShouldBeAvailable","Creating build configuration with steps should be available"
"passed","Fri Feb 23 17:06:27 GMT 2024","Fri Feb 23 17:06:27 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Fri Feb 23 17:06:26 GMT 2024","Fri Feb 23 17:06:26 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"passed","Fri Feb 23 17:06:23 GMT 2024","Fri Feb 23 17:06:24 GMT 2024","664","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithXmlContentTypeShouldBeAvailable","creatingBuildConfigurationWithXmlContentTypeShouldBeAvailable","Creating build configuration with xml content-type should be available"
"failed","Fri Feb 23 17:06:26 GMT 2024","Fri Feb 23 17:06:26 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"passed","Fri Feb 23 17:06:23 GMT 2024","Fri Feb 23 17:06:23 GMT 2024","103","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Fri Feb 23 17:06:21 GMT 2024","Fri Feb 23 17:06:21 GMT 2024","38","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
"passed","Fri Feb 23 17:06:24 GMT 2024","Fri Feb 23 17:06:24 GMT 2024","61","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithoutStepsShouldBeAvailable","creatingBuildConfigurationWithoutStepsShouldBeAvailable","Creating build configuration without steps should be available"
"failed","Fri Feb 23 17:06:20 GMT 2024","Fri Feb 23 17:06:20 GMT 2024","105","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Fri Feb 23 17:06:26 GMT 2024","Fri Feb 23 17:06:27 GMT 2024","103","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Fri Feb 23 17:06:25 GMT 2024","Fri Feb 23 17:06:25 GMT 2024","121","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithDeletedProjectsDataShouldBeAvailable","creatingProjectWithDeletedProjectsDataShouldBeAvailable","Creating project with deleted project data should be available"
"passed","Fri Feb 23 17:06:19 GMT 2024","Fri Feb 23 17:06:19 GMT 2024","78","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationInNonExistedProjectShouldNotBeAvailable","creatingBuildConfigurationInNonExistedProjectShouldNotBeAvailable","Creating build configuration in non existed project should not be available"
"passed","Fri Feb 23 17:04:55 GMT 2024","Fri Feb 23 17:05:32 GMT 2024","36780","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigurationTest","com.example.teamcity.ui.CreateBuildConfigurationTest","creatingBuildConfigurationWithNotExistedRepoShouldNotBeAvailable","creatingBuildConfigurationWithNotExistedRepoShouldNotBeAvailable","Creating build configuration with non existed repository should not be available"
"failed","Fri Feb 23 17:06:21 GMT 2024","Fri Feb 23 17:06:21 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Fri Feb 23 17:06:27 GMT 2024","Fri Feb 23 17:06:28 GMT 2024","679","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithXmlContentTypeShouldBeAvailable","creatingProjectWithXmlContentTypeShouldBeAvailable","Creating project with xml content-type should be available"
"passed","Fri Feb 23 17:06:25 GMT 2024","Fri Feb 23 17:06:25 GMT 2024","41","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectInRootShouldBeAvailable","creatingProjectInRootShouldBeAvailable","Creating project in Root project should be available"
"passed","Fri Feb 23 17:06:25 GMT 2024","Fri Feb 23 17:06:25 GMT 2024","134","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingTwoBuildConfigurationWithSameNameShouldNotBeAvailable","creatingTwoBuildConfigurationWithSameNameShouldNotBeAvailable","Creating two build configurations with same name should not be available"
"failed","Fri Feb 23 17:06:21 GMT 2024","Fri Feb 23 17:06:21 GMT 2024","25","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Fri Feb 23 17:06:22 GMT 2024","Fri Feb 23 17:06:22 GMT 2024","51","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Fri Feb 23 17:06:23 GMT 2024","Fri Feb 23 17:06:23 GMT 2024","72","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Fri Feb 23 17:06:26 GMT 2024","Fri Feb 23 17:06:26 GMT 2024","49","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithNonUniqueIdShouldNotBeAvailable","creatingProjectWithNonUniqueIdShouldNotBeAvailable","Creating project with non unique should not be available"
"passed","Fri Feb 23 17:06:16 GMT 2024","Fri Feb 23 17:06:19 GMT 2024","3062","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationInArchivedProjectShouldBeAvailable","creatingBuildConfigurationInArchivedProjectShouldBeAvailable","Creating build configuration in archived project should be available"
"failed","Fri Feb 23 17:06:20 GMT 2024","Fri Feb 23 17:06:20 GMT 2024","79","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Fri Feb 23 17:06:26 GMT 2024","Fri Feb 23 17:06:26 GMT 2024","73","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"failed","Fri Feb 23 17:06:29 GMT 2024","Fri Feb 23 17:06:29 GMT 2024","64","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateBuildConfig","unauthorizedUserShouldNotHaveRightsToCreateBuildConfig","Unauthorized user should not have rights to create build configuration"
