"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 21 19:31:25 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","82","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"failed","Wed Feb 21 19:31:25 GMT 2024","Wed Feb 21 19:31:25 GMT 2024","106","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","24","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:29 GMT 2024","73","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:32 GMT 2024","93","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithArchivedProjectsDataShouldNotBeAvailable","creatingProjectWithArchivedProjectsDataShouldNotBeAvailable","Creating project with archived project data should not be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","21","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"passed","Wed Feb 21 19:27:25 GMT 2024","Wed Feb 21 19:28:25 GMT 2024","59945","Surefire suite","Surefire test","com.example.teamcity.setup.TeamcitySetupTest","com.example.teamcity.setup.TeamcitySetupTest","startUpTest","startUpTest","Startup TeamCity server and accept license"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","145","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithDeletedProjectsDataShouldBeAvailable","creatingProjectWithDeletedProjectsDataShouldBeAvailable","Creating project with deleted project data should be available"
"passed","Wed Feb 21 19:31:28 GMT 2024","Wed Feb 21 19:31:28 GMT 2024","107","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","56","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","28","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidLocatorShouldNotBeAvailable","creatingProjectWithInvalidLocatorShouldNotBeAvailable","Creating project with invalid locator should not be available"
"passed","Wed Feb 21 19:31:37 GMT 2024","Wed Feb 21 19:31:37 GMT 2024","120","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject","System admin should have rights to create project"
"passed","Wed Feb 21 19:31:35 GMT 2024","Wed Feb 21 19:31:35 GMT 2024","669","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithXmlContentTypeShouldBeAvailable","creatingProjectWithXmlContentTypeShouldBeAvailable","Creating project with xml content-type should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","20","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithEmptyBodyShouldNotBeAvailable","creatingProjectWithEmptyBodyShouldNotBeAvailable","Creating project with empty body should not be available"
"passed","Wed Feb 21 19:31:24 GMT 2024","Wed Feb 21 19:31:24 GMT 2024","237","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithDeletedBuildConfigurationDataShouldBeAvailable","creatingBuildConfigurationWithDeletedBuildConfigurationDataShouldBeAvailable","Creating build configuration with deleted build configuration data should be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","52","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","49","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"passed","Wed Feb 21 19:30:02 GMT 2024","Wed Feb 21 19:30:37 GMT 2024","34557","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigurationTest","com.example.teamcity.ui.CreateBuildConfigurationTest","creatingBuildConfigurationWithNotExistedRepoShouldNotBeAvailable","creatingBuildConfigurationWithNotExistedRepoShouldNotBeAvailable","Creating build configuration with non existed repository should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:31:35 GMT 2024","Wed Feb 21 19:31:35 GMT 2024","70","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutIdWillUseNameAsId","creatingProjectWithoutIdWillUseNameAsId","When create project without id it's name will be used as id"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","26","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidLocatorShouldNotBeAvailable","creatingProjectWithInvalidLocatorShouldNotBeAvailable","Creating project with invalid locator should not be available"
"passed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","17","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","27","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:29 GMT 2024","135","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:30 GMT 2024","Wed Feb 21 19:31:31 GMT 2024","1054","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithXmlContentTypeShouldBeAvailable","creatingBuildConfigurationWithXmlContentTypeShouldBeAvailable","Creating build configuration with xml content-type should be available"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","75","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","21","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:35 GMT 2024","68","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidAcceptHeaderShouldNotBeAvailable","creatingProjectWithInvalidAcceptHeaderShouldNotBeAvailable","Creating project with invalid Accept header should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","58","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","39","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:24 GMT 2024","Wed Feb 21 19:31:24 GMT 2024","32","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithEmptyBodyShouldNotBeAvailable","creatingBuildConfigurationWithEmptyBodyShouldNotBeAvailable","Creating build configuration with empty body should not be available"
"passed","Wed Feb 21 19:30:37 GMT 2024","Wed Feb 21 19:30:55 GMT 2024","17769","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigurationTest","com.example.teamcity.ui.CreateBuildConfigurationTest","creatingBuildConfigurationWithStepsShouldBeAvailable","creatingBuildConfigurationWithStepsShouldBeAvailable","Creating build configuration with steps should be available"
"passed","Wed Feb 21 19:31:35 GMT 2024","Wed Feb 21 19:31:35 GMT 2024","30","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithoutCopyAllAssociatedSettingsShouldBeAvailable","creatingProjectWithoutCopyAllAssociatedSettingsShouldBeAvailable","Creating project without copy all associated settings should be available"
"passed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","110","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","nonAdminShouldNotHaveRightsToCreateProject","nonAdminShouldNotHaveRightsToCreateProject","Non admin should not have rights to create project"
"failed","Wed Feb 21 19:30:55 GMT 2024","Wed Feb 21 19:31:01 GMT 2024","6624","UI Suite","UI Test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","authorizedUserShouldBeAbleToCreateNewProject","authorizedUserShouldBeAbleToCreateNewProject","Authorized user should be able to create new project"
"failed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","140","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","Project admin should not have rights to create build configuration not in his project"
"passed","Wed Feb 21 19:31:24 GMT 2024","Wed Feb 21 19:31:24 GMT 2024","25","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidAcceptHeaderShouldNotBeAvailable","creatingBuildConfigurationWithInvalidAcceptHeaderShouldNotBeAvailable","Creating build configuration with invalid Accept header should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","19","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","34","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:31:20 GMT 2024","Wed Feb 21 19:31:24 GMT 2024","3871","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationInArchivedProjectShouldBeAvailable","creatingBuildConfigurationInArchivedProjectShouldBeAvailable","Creating build configuration in archived project should be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","27","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"passed","Wed Feb 21 19:31:31 GMT 2024","Wed Feb 21 19:31:31 GMT 2024","308","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithoutIdWillUseNameAsId","creatingBuildConfigurationWithoutIdWillUseNameAsId","When create build configuration without id it's name will be used as id"
"passed","Wed Feb 21 19:31:28 GMT 2024","Wed Feb 21 19:31:28 GMT 2024","154","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:34 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","70","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidNameAsLocatorShouldBeAvailable","creatingProjectWithValidNameAsLocatorShouldBeAvailable","Creating project with valid locator name should be available"
"passed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","78","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingTwoProjectsWithSameNameShouldNotBeAvailable","creatingTwoProjectsWithSameNameShouldNotBeAvailable","Creating two projects with same name should not be available"
"failed","Wed Feb 21 19:31:24 GMT 2024","Wed Feb 21 19:31:25 GMT 2024","203","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","22","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","134","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","Project admin should have rights to create build configuration"
"failed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","80","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
"passed","Wed Feb 21 19:31:28 GMT 2024","Wed Feb 21 19:31:28 GMT 2024","97","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidIdShouldBeAvailable","creatingBuildConfigurationWithValidIdShouldBeAvailable","Creating build configuration with valid id should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:34 GMT 2024","78","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithValidIdShouldBeAvailable","creatingProjectWithValidIdShouldBeAvailable","Creating project with valid id should be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","23","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidNameShouldNotBeAvailable","creatingProjectWithInvalidNameShouldNotBeAvailable","Creating project with invalid name should not be available"
"failed","Wed Feb 21 19:31:25 GMT 2024","Wed Feb 21 19:31:25 GMT 2024","98","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidIdShouldNotBeAvailable","Creating build configuration with invalid id should not be available"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:32 GMT 2024","148","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingTwoBuildConfigurationWithSameNameInDifferentProjectsShouldBeAvailable","creatingTwoBuildConfigurationWithSameNameInDifferentProjectsShouldBeAvailable","Creating two build configurations with same name not in the same project should be available"
"passed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","18","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","creatingBuildConfigurationWithInvalidProjectIdShouldNotBeAvailable","Creating build configuration with invalid project id should not be available"
"failed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","28","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithInvalidIdShouldNotBeAvailable","creatingProjectWithInvalidIdShouldNotBeAvailable","Creating project with invalid id should not be available"
"passed","Wed Feb 21 19:31:30 GMT 2024","Wed Feb 21 19:31:30 GMT 2024","132","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","creatingBuildConfigurationWithValidProjectIdShouldBeAvailable","Creating build configuration with valid project id should be available"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:32 GMT 2024","91","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectNotInRootShouldBeAvailable","creatingProjectNotInRootShouldBeAvailable","Creating project not in Root project should be available"
"passed","Wed Feb 21 19:29:36 GMT 2024","Wed Feb 21 19:29:49 GMT 2024","13665","Surefire suite","Surefire test","com.example.teamcity.setup.AgentSetupTest","com.example.teamcity.setup.AgentSetupTest","authorizeAgentTest","authorizeAgentTest","Authorization agent after setup infra"
"passed","Wed Feb 21 19:31:27 GMT 2024","Wed Feb 21 19:31:27 GMT 2024","100","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidIdShouldBeAvailable","creatingBuildConfigurationWithValidIdShouldBeAvailable","Creating build configuration with valid id should be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:29 GMT 2024","96","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
"passed","Wed Feb 21 19:31:32 GMT 2024","Wed Feb 21 19:31:32 GMT 2024","102","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingTwoBuildConfigurationWithSameNameShouldNotBeAvailable","creatingTwoBuildConfigurationWithSameNameShouldNotBeAvailable","Creating two build configurations with same name should not be available"
"passed","Wed Feb 21 19:31:36 GMT 2024","Wed Feb 21 19:31:36 GMT 2024","137","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","nonAdminShouldNotHaveRightsToCreateBuildConfig","nonAdminShouldNotHaveRightsToCreateBuildConfig","Non admin should not have rights to create build configuration"
"passed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","61","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
"passed","Wed Feb 21 19:31:26 GMT 2024","Wed Feb 21 19:31:26 GMT 2024","62","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","creatingBuildConfigurationWithInvalidNameShouldNotBeAvailable","Creating build configuration with invalid name should not be available"
"passed","Wed Feb 21 19:31:33 GMT 2024","Wed Feb 21 19:31:33 GMT 2024","79","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","creatingProjectWithNonUniqueIdShouldNotBeAvailable","creatingProjectWithNonUniqueIdShouldNotBeAvailable","Creating project with non unique should not be available"
"passed","Wed Feb 21 19:31:29 GMT 2024","Wed Feb 21 19:31:29 GMT 2024","90","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","creatingBuildConfigurationWithValidNameShouldBeAvailable","creatingBuildConfigurationWithValidNameShouldBeAvailable","Creating build configuration with valid name should be available"
